Datetime,Global_active_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,day,month,dayofweek,quarter,is_weekend
2006-12-21 09:00:00,0.5192065891527626,0.5635339826019781,0.5109525389976768,0.2894736842105263,0.2591698841698842,0.881956155143339,9,21,12,3,4,0
2006-12-21 10:00:00,0.34832516282158144,0.6182835238795672,0.3435114503816794,0.2495614035087719,0.014961389961389963,0.7504215851602024,10,21,12,3,4,0
2006-12-21 11:00:00,0.08702411011410785,0.7021653644662607,0.09356581251359053,0.0,0.0,0.0,11,21,12,3,4,0
2006-12-21 12:00:00,0.14730938219629003,0.7505812960115303,0.15333554596747428,0.0,0.21525096525096526,0.0,12,21,12,3,4,0
2006-12-21 13:00:00,0.33148496107822495,0.7115211755179676,0.32641885164288087,0.0,0.5670849420849421,0.19645868465430016,13,21,12,3,4,0
2006-12-21 14:00:00,0.1907025698260882,0.779345234115576,0.19083969465648856,0.0,0.03474903474903475,0.4215851602023609,14,21,12,3,4,0
2006-12-21 15:00:00,0.038865264258367116,0.7609294793222041,0.042814470627281775,0.0,0.004826254826254826,0.0,15,21,12,3,4,0
2006-12-21 16:00:00,0.26194142661373493,0.627212824912899,0.25489545303684036,0.0,0.020752895752895753,0.8743676222596966,16,21,12,3,4,0
2006-12-21 17:00:00,0.34513230577963633,0.4093438226620023,0.3499834052439429,0.0,0.004826254826254826,0.6062394603709949,17,21,12,3,4,0
2006-12-21 18:00:00,0.49149513301216396,0.3592446494766488,0.4935280451377364,0.0,0.02027027027027027,0.8482293423271501,18,21,12,3,4,0
2006-12-21 19:00:00,0.4357826031674271,0.4085489514385703,0.4367739794225025,0.12324561403508771,0.004826254826254826,0.5919055649241146,19,21,12,3,4,0
2006-12-21 20:00:00,0.4840003955752087,0.3862554136673282,0.4870560902754729,0.10921052631578948,0.017374517374517374,0.2166947723440135,20,21,12,3,4,0
2006-12-21 21:00:00,0.18187982990266022,0.5561572805003969,0.1792233654165284,0.0,0.0009652509652509653,0.43423271500843175,21,21,12,3,4,0
2006-12-21 22:00:00,0.03311529604566067,0.7591540192997712,0.03501493528045139,0.0,0.005791505791505792,0.0,22,21,12,3,4,0
2006-12-21 23:00:00,0.03103146235678057,0.8698639804476542,0.033355459674742786,0.0,0.00916988416988417,0.0,23,21,12,3,4,0
2006-12-22 00:00:00,0.030289758840399517,0.8844762392933827,0.031861931629605045,0.0,0.0,0.0,0,22,12,4,4,0
2006-12-22 01:00:00,0.03136346297839877,0.829904986888339,0.033355459674742786,0.0,0.014961389961389963,0.0,1,22,12,4,4,0
2006-12-22 02:00:00,0.030438099543675736,0.9353405688900782,0.031861931629605045,0.0,0.0,0.0,2,22,12,4,4,0
2006-12-22 03:00:00,0.031759038187135324,0.8895871869730261,0.033355459674742786,0.0,0.014961389961389963,0.0,3,22,12,4,4,0
2006-12-22 04:00:00,0.029724651399347293,0.8702725591139036,0.03153003650846333,0.0,0.0,0.0,4,22,12,4,4,0
2006-12-22 05:00:00,0.14470282412443666,0.8591666480949112,0.14072353136408897,0.0,0.0111003861003861,0.45025295109612146,5,22,12,4,4,0
2006-12-22 06:00:00,0.0729694983258692,0.86762794083781,0.07384666445403254,0.0,0.003861003861003861,0.0,6,22,12,4,4,0
2006-12-22 07:00:00,0.3388949323990223,0.6727953466604273,0.3337205443079987,0.0,0.0,0.1888701517706577,7,22,12,4,4,0
2006-12-22 08:00:00,0.5553028269499738,0.6514601115791194,0.5438101559907069,0.29078947368421054,0.014961389961389963,0.8962900505902192,8,22,12,4,4,0
2006-12-22 09:00:00,0.37557746916632523,0.6113154004442372,0.3667441088615997,0.26359649122807016,0.0,0.8895446880269814,9,22,12,4,4,0
2006-12-22 10:00:00,0.2587415057287767,0.6170949313959291,0.2522402920677066,0.0,0.01447876447876448,0.8895446880269814,10,22,12,4,4,0
2006-12-22 11:00:00,0.2391605328963169,0.5576430211049459,0.2368071689346167,0.09649122807017543,0.0,0.6424957841483979,11,22,12,4,4,0
2006-12-22 12:00:00,0.23405337439780732,0.64025762742083,0.24958513109857286,0.2767543859649123,0.01640926640926641,0.0,12,22,12,4,4,0
2006-12-22 13:00:00,0.1161083876071938,0.6619568689502504,0.12628609359442416,0.0,0.0,0.0,13,22,12,4,4,0
2006-12-22 14:00:00,0.1465535509938827,0.6684346979860809,0.15167607036176567,0.0,0.01640926640926641,0.30522765598650925,14,22,12,4,4,0
2006-12-22 15:00:00,0.28134580337086584,0.7142475095273131,0.27231994689678063,0.0,0.0,0.906408094435076,15,22,12,4,4,0
2006-12-22 16:00:00,0.30668380825904523,0.7113874588635571,0.29737802854298045,0.0,0.015444015444015444,0.9055649241146712,16,22,12,4,4,0
2006-12-22 17:00:00,0.290917310653688,0.5798919866580512,0.2857616993030203,0.0,0.0,0.5320404721753795,17,22,12,4,4,0
2006-12-22 18:00:00,0.5431318254383113,0.520298931009636,0.5419847328244274,0.0,0.014961389961389963,0.1973018549747049,18,22,12,4,4,0
2006-12-22 19:00:00,0.8082802367800177,0.5157674221657658,0.7983737139064055,0.0,0.0,0.8735244519392917,19,22,12,4,4,0
2006-12-22 20:00:00,0.7086306033934702,0.432172227050879,0.7071025555924327,0.20570175438596489,0.01640926640926641,0.8608768971332209,20,22,12,4,4,0
2006-12-22 21:00:00,0.7949931480722772,0.4145959156990795,0.7942250248921341,0.24166666666666667,0.0,0.8473861720067454,21,22,12,4,4,0
2006-12-22 22:00:00,0.6232569967365045,0.5957151240964844,0.6213076667772983,0.0,0.0111003861003861,0.0,22,22,12,4,4,0
2006-12-22 23:00:00,0.48638797451365423,0.717412137014998,0.4860604049120478,0.0,0.003861003861003861,0.0,23,22,12,4,4,0
2006-12-23 00:00:00,0.3336041139821708,0.7660107121897592,0.34517092598738797,0.0,0.0009652509652509653,0.0,0,23,12,5,4,1
2006-12-23 01:00:00,0.3388101662828645,0.8013193376568388,0.3508131430467972,0.0,0.013996138996138996,0.0,1,23,12,5,4,1
2006-12-23 02:00:00,0.33414096605117044,0.8026045032797722,0.34882177231994693,0.0,0.0,0.0,2,23,12,5,4,1
2006-12-23 03:00:00,0.349137504768094,0.7957255242807157,0.35612346498506475,0.0,0.014961389961389963,0.0,3,23,12,5,4,1
2006-12-23 04:00:00,0.3745814673014706,0.7653718437298043,0.3810155990706937,0.0,0.0,0.10455311973018551,4,23,12,5,4,1
2006-12-23 05:00:00,0.4461028778096436,0.7405525469308323,0.44938599402588775,0.0,0.013513513513513514,0.357504215851602,5,23,12,5,4,1
2006-12-23 06:00:00,0.3232485201248887,0.7413399894512427,0.33538001991370725,0.0,0.001447876447876448,0.0,6,23,12,5,4,1
2006-12-23 07:00:00,0.8110775186132263,0.531857992913018,0.8076667772983737,0.0,0.0,0.5489038785834739,7,23,12,5,4,1
2006-12-23 08:00:00,0.8397214020315611,0.5914139050463199,0.8307334882177232,0.0,0.014961389961389963,0.8853288364249579,8,23,12,5,4,1
2006-12-23 09:00:00,0.6616843027280561,0.6676026832475319,0.6485230667109193,0.0,0.0,0.8988195615514334,9,23,12,5,4,1
2006-12-23 10:00:00,0.6035700662588475,0.5929219317599337,0.6002323265847992,0.0,0.014961389961389963,0.4350758853288364,10,23,12,5,4,1
2006-12-23 11:00:00,0.6431629063475692,0.5295402375699236,0.6372386325921009,0.0,0.0,0.5472175379426644,11,23,12,5,4,1
2006-12-23 12:00:00,0.5943800064987356,0.5759622027590208,0.589777630268835,0.0,0.004826254826254826,0.4839797639123103,12,23,12,5,4,1
2006-12-23 13:00:00,0.6955695576621505,0.6247390668063257,0.6875207434450713,0.0,0.010135135135135136,0.8912310286677909,13,23,12,5,4,1
2006-12-23 14:00:00,0.7686167582611644,0.653718437298032,0.7582144042482575,0.0,0.0,0.8962900505902192,14,23,12,5,4,1
2006-12-23 15:00:00,0.8188194905556418,0.6899333645338874,0.8038499834052438,0.0,0.014961389961389963,0.9021922428330522,15,23,12,5,4,1
2006-12-23 16:00:00,0.8783747509995339,0.6526412753597359,0.8669100564221707,0.03333333333333333,0.03137065637065637,0.8962900505902192,16,23,12,5,4,1
2006-12-23 17:00:00,0.9620883545484084,0.34809416623951606,0.963491536674411,0.42587719298245613,0.019305019305019305,0.8473861720067454,17,23,12,5,4,1
2006-12-23 18:00:00,0.7889535622960314,0.5422656058478772,0.7839362761367408,0.0,0.00048262548262548264,0.8777403035413154,18,23,12,5,4,1
2006-12-23 19:00:00,0.8362177358970373,0.5747513241663142,0.8270826418851643,0.0,0.017374517374517374,0.8836424957841483,19,23,12,5,4,1
2006-12-23 20:00:00,0.8453442210700309,0.5653688722485946,0.8375373382011283,0.0,0.010135135135135136,0.8811129848229343,20,23,12,5,4,1
2006-12-23 21:00:00,0.6656895017165139,0.5687489321239418,0.6616329239960173,0.0,0.006274131274131275,0.2866779089376054,21,23,12,5,4,1
2006-12-23 22:00:00,0.8003687326052864,0.5507268985907761,0.7957185529372719,0.375,0.01447876447876448,0.0,22,23,12,5,4,1
2006-12-23 23:00:00,0.9276874390743539,0.6256602259811483,0.9228343843345503,0.3293859649122807,0.0009652509652509653,0.7925801011804384,23,23,12,5,4,1
2006-12-24 00:00:00,0.8192291934504046,0.591837341118616,0.8181214736143378,0.0,0.01447876447876448,0.8870151770657674,0,24,12,6,4,1
2006-12-24 01:00:00,0.6577426783267168,0.524889869477688,0.6622967142383007,0.19166666666666665,0.0009652509652509653,0.8752107925801013,1,24,12,6,4,1
2006-12-24 02:00:00,0.44630066541401175,0.828500962017042,0.4619980086292731,0.20087719298245613,0.010617760617760617,0.18549747048903878,2,24,12,6,4,1
2006-12-24 03:00:00,0.31422092875407936,0.9346199846968712,0.3406903418519748,0.0,0.004343629343629344,0.0,3,24,12,6,4,1
2006-12-24 04:00:00,0.3077221931819787,0.8925660968851457,0.3367076003982742,0.0,0.001447876447876448,0.0,4,24,12,6,4,1
2006-12-24 05:00:00,0.3195470663859966,0.8914963636498712,0.3499834052439429,0.0,0.013513513513513514,0.0,5,24,12,6,4,1
2006-12-24 06:00:00,0.37534436234689117,0.8805464553943523,0.3954530368403585,0.0,0.0,0.0,6,24,12,6,4,1
2006-12-24 07:00:00,0.28659423872963846,0.7559819631090612,0.3219382675074677,0.0,0.014961389961389963,0.0,7,24,12,6,4,1
2006-12-24 08:00:00,0.2762880917734484,0.7071010972194376,0.30335214072353134,0.0,0.0,0.0,8,24,12,6,4,1
2006-12-24 09:00:00,0.5467767684330983,0.626477383313647,0.5574178559575174,0.0,0.0111003861003861,0.7276559865092749,9,24,12,6,4,1
2006-12-24 10:00:00,0.5406665442267211,0.484217720428191,0.541320942582144,0.0,0.2437258687258687,0.8684654300168635,10,24,12,6,4,1
2006-12-24 11:00:00,0.4163429071952305,0.5274527720205349,0.4127115831397278,0.0,0.045366795366795366,0.8752107925801013,11,24,12,6,4,1
2006-12-24 12:00:00,0.2870180693104276,0.49465504817514017,0.2907401261201461,0.0,0.1307915057915058,0.10539629005059023,12,24,12,6,4,1
2006-12-24 13:00:00,0.6254891711286609,0.5108793355768029,0.6236309326252905,0.0,0.7109073359073359,0.2892074198988196,13,24,12,6,4,1
2006-12-24 14:00:00,0.2643713886102595,0.8064674288515974,0.25589113840026556,0.0,0.0444015444015444,0.5084317032040473,14,24,12,6,4,1
2006-12-24 15:00:00,0.6280392184564091,0.77325369763693,0.6123464985064719,0.16622807017543859,0.8624517374517375,0.0,15,24,12,6,4,1
2006-12-24 16:00:00,0.393632651907944,0.8043576771931384,0.3840026551609691,0.1763157894736842,0.0250965250965251,0.48819561551433394,16,24,12,6,4,1
2006-12-24 17:00:00,0.33111764124154097,0.5431496215075811,0.32990375041486886,0.0,0.014961389961389963,0.0,17,24,12,6,4,1
